timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc,sq_metr,unit_price,log_price_doc,year,month
2013-06-13,39.0,24.0,1.0,,,,,,,Investment,other,5400000,39.0,138461.538462,15.5019096967,2013,06
2013-06-13,58.0,34.0,,,,,,,,Investment,other,2000000,58.0,34482.7586207,14.5086582385,2013,06
2013-06-14,32.0,21.0,6.0,,,,,,,Investment,Izmajlovo,1000000,32.0,31250.0,13.815511558,2013,06
2013-06-14,51.0,31.0,1.0,,,,,,,Investment,other,7650000,51.0,150000.0,15.8502163365,2013,06
2013-06-14,58.0,58.0,8.0,,,,,,,OwnerOccupier,other,9592310,58.0,165384.655172,16.076472398,2013,06
2013-06-14,64.0,,13.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,5583680,64.0,87245.0,15.5353587943,2013,06
2013-06-14,38.0,,14.0,,,,,,,OwnerOccupier,Nekrasovka,3650692,38.0,96070.8421053,15.1104275706,2013,06
2013-06-14,31.0,19.0,5.0,,,,,,,Investment,other,4900000,31.0,158064.516129,15.4047459672,2013,06
2013-06-14,41.0,,9.0,,,,,,,OwnerOccupier,Chertanovo Juzhnoe,6843720,41.0,166920.0,15.7388421475,2013,06
2013-06-14,36.0,18.0,8.0,,,,,,,Investment,Krjukovo,4350000,36.0,120833.333333,15.2856866329,2013,06
2013-06-14,59.0,33.0,16.0,17.0,1.0,2006.0,2.0,0.0,,Investment,other,9850000,59.0,166949.152542,16.1029821147,2013,06
2013-06-14,37.0,18.0,2.0,0.0,1.0,1979.0,1.0,0.0,2.0,Investment,other,6000000,37.0,162162.162162,15.6072701939,2013,06
2013-06-14,55.0,36.0,5.0,,,,,,,Investment,other,6800000,55.0,123636.363636,15.7324333172,2013,06
2013-06-14,40.0,24.0,7.0,8.0,2.0,1961.0,2.0,5.0,2.0,Investment,other,7300000,40.0,182500.0,15.8033850431,2013,06
2013-06-14,72.0,43.0,17.0,,,,,,,Investment,Solncevo,8800000,72.0,122222.222222,15.9902623931,2013,06
2013-06-14,55.0,,8.0,,,,,,,OwnerOccupier,Poselenie Vnukovskoe,5268530,55.0,95791.4545455,15.477262134,2013,06
2013-06-14,64.0,,4.0,,,,,,,OwnerOccupier,Nekrasovka,5835520,64.0,91180.0,15.5794741085,2013,06
2013-06-14,62.0,,15.0,,,,,,,OwnerOccupier,Nekrasovka,5856084,62.0,94452.9677419,15.5829918495,2013,06
2013-06-14,82.0,,6.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,6477010,82.0,78987.9268293,15.6837696965,2013,06
2013-06-14,43.0,28.0,4.0,,,,,,,Investment,other,5200000,43.0,120930.232558,15.4641693759,2013,06
2013-06-14,110.0,110.0,4.0,,,,,,,OwnerOccupier,Izmajlovo,17168160,110.0,156074.181818,16.6585671217,2013,06
2013-06-14,33.0,15.0,12.0,14.0,1.0,2003.0,1.0,7.0,2.0,Investment,Juzhnoe Butovo,5300000,33.0,160606.060606,15.4832175672,2013,06
2013-06-14,63.0,,25.0,,,,,,,OwnerOccupier,Nekrasovka,5255460,63.0,83420.0,15.4747782844,2013,06
2013-06-14,53.0,30.0,5.0,,,,,,,Investment,Otradnoe,7300000,53.0,137735.849057,15.8033850431,2013,06
2013-06-14,40.0,24.0,1.0,,,,,,,Investment,other,5900000,40.0,147500.0,15.5904630784,2013,06
2013-06-14,39.0,19.0,4.0,17.0,1.0,1985.0,1.0,8.0,2.0,Investment,other,3000000,39.0,76923.0769231,14.91412318,2013,06
2013-06-15,53.0,,2.0,,,,,,,OwnerOccupier,other,3133488,53.0,59122.4150943,14.9576576382,2013,06
2013-06-15,56.0,38.0,3.0,,,,,,,Investment,other,8500000,56.0,151785.714286,15.9555768391,2013,06
2013-06-15,65.0,65.0,7.0,,,,,,,OwnerOccupier,Krjukovo,6595300,65.0,101466.153846,15.7018679837,2013,06
2013-06-15,58.0,43.0,9.0,,,,,,,Investment,other,1200000,58.0,20689.6551724,13.9978329481,2013,06
2013-06-15,37.0,22.0,7.0,,,,,,,Investment,Nagornoe,6200000,37.0,167567.567568,15.6400600113,2013,06
2013-06-15,56.0,38.0,2.0,9.0,1.0,1971.0,3.0,6.0,3.0,Investment,other,10500000,56.0,187500.0,16.1668859104,2013,06
2013-06-15,32.0,18.0,7.0,,,,,,,Investment,other,5400000,32.0,168750.0,15.5019096967,2013,06
2013-06-15,43.0,21.0,11.0,,,,,,,Investment,Otradnoe,5800000,43.0,134883.72093,15.5733686479,2013,06
2013-06-15,59.0,,20.0,,,,,,,OwnerOccupier,Strogino,10807190,59.0,183172.711864,16.1957223039,2013,06
2013-06-15,72.0,43.0,2.0,,,,,,,Investment,other,9900000,72.0,137500.0,16.1080454161,2013,06
2013-06-17,74.0,74.0,,,,,,,,OwnerOccupier,Izmajlovo,14186006,74.0,191702.783784,16.4677666142,2013,06
2013-06-17,60.0,42.0,4.0,9.0,1.0,1978.0,3.0,6.0,,Investment,Otradnoe,1000000,60.0,16666.6666667,13.815511558,2013,06
2013-06-17,55.0,37.0,5.0,,,,,,,Investment,other,10450000,55.0,190000.0,16.1621126321,2013,06
2013-06-17,52.0,,12.0,,,,,,,OwnerOccupier,Nekrasovka,4565790,52.0,87803.6538462,15.3341023319,2013,06
2013-06-17,61.0,,3.0,,,,,,,OwnerOccupier,Nekrasovka,6283369,61.0,103006.04918,15.6534170187,2013,06
2013-06-17,77.0,,5.0,,,,,,,OwnerOccupier,Nekrasovka,6440024,77.0,83636.6753247,15.6780429801,2013,06
2013-06-17,38.0,38.0,16.0,,,,,,,OwnerOccupier,Poselenie Vnukovskoe,3856798,38.0,101494.684211,15.1653481228,2013,06
2013-06-17,34.0,15.0,7.0,0.0,6.0,,1.0,8.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,3842500,34.0,113014.705882,15.1616340146,2013,06
2013-06-17,50.0,28.0,16.0,,,,,,,Investment,other,9500000,50.0,190000.0,16.0668024618,2013,06
2013-06-17,41.0,,9.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,4058255,41.0,98981.8292683,15.2162638826,2013,06
2013-06-17,64.0,,6.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,5684608,64.0,88822.0,15.5532729053,2013,06
2013-06-17,38.0,23.0,7.0,12.0,5.0,1966.0,2.0,6.0,3.0,Investment,other,6700000,38.0,176315.789474,15.7176182336,2013,06
2013-06-17,53.0,32.0,2.0,,,,,,,Investment,Solncevo,6300000,53.0,118867.924528,15.6560603501,2013,06
2013-06-17,47.0,30.0,3.0,,,,,,,Investment,Bogorodskoe,9000000,47.0,191489.361702,16.0127352464,2013,06
2013-06-18,60.0,43.0,1.0,,,,,,,Investment,other,12300000,60.0,205000.0,16.3251099016,2013,06
2013-06-18,38.0,19.0,14.0,,,,,,,Investment,other,5750000,38.0,151315.789474,15.5647105867,2013,06
2013-06-18,63.0,,5.0,,,,,,,OwnerOccupier,Nekrasovka,5288828,63.0,83949.6507937,15.4811074183,2013,06
2013-06-18,44.0,28.0,,,,,,,,Investment,other,7400000,44.0,168181.818182,15.8169906933,2013,06
2013-06-18,29.0,15.0,10.0,,,,,,,Investment,Birjulevo Vostochnoe,3900000,29.0,134482.758621,15.1764873675,2013,06
2013-06-18,77.0,,9.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,6354446,77.0,82525.2727273,15.6646654407,2013,06
2013-06-18,82.0,,17.0,,,,,,,OwnerOccupier,Mitino,9717222,82.0,118502.707317,16.089410436,2013,06
2013-06-18,83.0,,5.0,,,,,,,OwnerOccupier,Izmajlovo,14137011,83.0,170325.433735,16.4643068807,2013,06
2013-06-18,102.0,,3.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,8084041,102.0,79255.3039216,15.9054025529,2013,06
2013-06-18,43.0,,6.0,22.0,4.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4391053,43.0,102117.511628,15.2950798474,2013,06
2013-06-18,52.0,30.0,10.0,,,,,,,Investment,other,2500000,52.0,48076.9230769,14.7318016898,2013,06
2013-06-18,79.0,73.0,6.0,,,,,,,OwnerOccupier,Mitino,10743254,79.0,135990.556962,16.1897886738,2013,06
2013-06-18,35.0,19.0,13.0,,,,,,,Investment,other,5400000,35.0,154285.714286,15.5019096967,2013,06
2013-06-18,74.0,74.0,7.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,6517123,74.0,88069.2297297,15.6899437323,2013,06
2013-06-18,39.0,38.0,8.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,4247900,39.0,108920.512821,15.2619355365,2013,06
2013-06-18,39.0,38.0,3.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3930300,39.0,100776.923077,15.1842265712,2013,06
2013-06-18,34.0,19.0,2.0,,,,,,,Investment,Zapadnoe Degunino,1300000,34.0,38235.2941176,14.0778755917,2013,06
2013-06-18,40.0,,11.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,4060800,40.0,101520.0,15.2168908028,2013,06
2013-06-18,30.0,18.0,4.0,,,,,,,Investment,other,5250000,30.0,175000.0,15.473738825,2013,06
2013-06-18,71.0,42.0,16.0,17.0,1.0,1987.0,3.0,10.0,3.0,Investment,other,14500000,71.0,204225.352113,16.4896592764,2013,06
2013-06-19,57.0,31.0,1.0,,,,,,,Investment,other,7300000,57.0,128070.175439,15.8033850431,2013,06
2013-06-19,32.0,18.0,1.0,,,,,,,Investment,other,5250000,32.0,164062.5,15.473738825,2013,06
2013-06-19,51.0,,4.0,,,,,,,OwnerOccupier,other,3228750,51.0,63308.8235294,14.9876059331,2013,06
2013-06-19,31.0,31.0,13.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3483200,31.0,112361.290323,15.0634622566,2013,06
2013-06-19,32.0,31.0,5.0,,,,,,,Investment,other,4800000,32.0,150000.0,15.3841266842,2013,06
2013-06-19,46.0,45.0,5.0,5.0,1.0,1967.0,2.0,5.0,3.0,Investment,other,5800000,46.0,126086.956522,15.5733686479,2013,06
2013-06-19,44.0,30.0,4.0,,,,,,,Investment,other,5700000,44.0,129545.454545,15.5559769082,2013,06
2013-06-19,36.0,18.0,16.0,,,,,,,Investment,other,7600000,36.0,211111.111111,15.8436589368,2013,06
2013-06-19,36.0,,12.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3780000,36.0,105000.0,15.1452348321,2013,06
2013-06-19,38.0,,11.0,,,,,,,OwnerOccupier,Nekrasovka,3650692,38.0,96070.8421053,15.1104275706,2013,06
2013-06-19,48.0,,3.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3855750,48.0,80328.125,15.1650763579,2013,06
2013-06-19,34.0,34.0,2.0,,,,,,,Investment,other,6300000,34.0,185294.117647,15.6560603501,2013,06
2013-06-19,57.0,57.0,8.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,5528347,57.0,96988.5438596,15.5253995947,2013,06
2013-06-19,43.0,27.0,1.0,5.0,2.0,,2.0,5.0,,Investment,Tekstil'shhiki,14000000,43.0,325581.395349,16.454567959,2013,06
2013-06-19,73.0,,12.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,6020188,73.0,82468.3287671,15.6106292121,2013,06
2013-06-19,102.0,100.0,15.0,,,,,,,Investment,other,17800000,102.0,174509.803922,16.6947090714,2013,06
2013-06-19,114.0,69.0,13.0,18.0,4.0,2000.0,3.0,16.0,,Investment,Horoshevo-Mnevniki,28500000,114.0,250000.0,17.1654146803,2013,06
2013-06-19,39.0,,1.0,,,,,,,OwnerOccupier,Poselenie Filimonkovskoe,2394521,39.0,61397.974359,14.6886941864,2013,06
2013-06-19,58.0,31.0,17.0,17.0,1.0,1985.0,2.0,10.0,3.0,Investment,other,8500000,58.0,146551.724138,15.9555768391,2013,06
2013-06-19,44.0,27.0,2.0,9.0,1.0,1967.0,2.0,5.0,2.0,Investment,other,6900000,44.0,156818.181818,15.7470321145,2013,06
2013-06-19,52.0,52.0,13.0,,,,,,,OwnerOccupier,other,8663288,52.0,166601.692308,15.9746050006,2013,06
2013-06-19,38.0,,10.0,,,,,,,OwnerOccupier,Nekrasovka,3650692,38.0,96070.8421053,15.1104275706,2013,06
2013-06-19,54.0,,2.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,5362560,54.0,99306.6666667,15.4949522174,2013,06
2013-06-19,38.0,19.0,9.0,,,,,,,Investment,Mitino,6000000,38.0,157894.736842,15.6072701939,2013,06
2013-06-19,87.0,87.0,11.0,,,,,,,OwnerOccupier,Tekstil'shhiki,13699950,87.0,157470.689655,16.4329028141,2013,06
2013-06-19,39.0,25.0,1.0,5.0,2.0,1964.0,2.0,5.0,,Investment,other,6400000,39.0,164102.564103,15.6718087046,2013,06
2013-06-19,36.0,21.0,1.0,,,,,,,Investment,Otradnoe,4850000,36.0,134722.222222,15.3944894691,2013,06
2013-06-20,33.0,,4.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3383500,33.0,102530.30303,15.0344215302,2013,06
2013-06-20,65.0,46.0,16.0,,,,,,,Investment,other,11350000,65.0,174615.384615,16.24472839,2013,06
2013-06-20,45.0,44.0,2.0,,,,,,,Investment,other,8250000,45.0,183333.333333,15.9257238795,2013,06
2013-06-20,44.0,27.0,4.0,,,,,,,Investment,other,7000000,44.0,159090.909091,15.7614208499,2013,06
2013-06-20,35.0,18.0,5.0,,,,,,,Investment,other,5000000,35.0,142857.142857,15.4249486704,2013,06
2013-06-20,39.0,20.0,3.0,12.0,1.0,1977.0,1.0,8.0,2.0,Investment,other,4850000,39.0,124358.974359,15.3944894691,2013,06
2013-06-20,38.0,,4.0,,,,,,,OwnerOccupier,Nekrasovka,3585120,38.0,94345.2631579,15.0923027832,2013,06
2013-06-20,41.0,26.0,5.0,,,,,,,Investment,Zjuzino,5620000,41.0,137073.170732,15.5418423998,2013,06
2013-06-20,39.0,,6.0,,,,,,,OwnerOccupier,Nekrasovka,3831500,39.0,98243.5897436,15.1587671904,2013,06
2013-06-20,52.0,,13.0,,,,,,,OwnerOccupier,Nekrasovka,4565790,52.0,87803.6538462,15.3341023319,2013,06
2013-06-20,79.0,41.0,,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,7165650,79.0,90704.4303797,15.7848094735,2013,06
2013-06-20,76.0,,9.0,,,,,,,OwnerOccupier,Zapadnoe Degunino,6864577,76.0,90323.3815789,15.7418851241,2013,06
2013-06-20,40.0,40.0,8.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,3410402,40.0,85260.05,15.0423410241,2013,06
2013-06-20,36.0,18.0,15.0,,,,,,,Investment,other,7050000,36.0,195833.333333,15.7685383166,2013,06
2013-06-20,50.0,30.0,10.0,,,,,,,Investment,Zapadnoe Degunino,7500000,50.0,150000.0,15.8304137118,2013,06
2013-06-20,35.0,19.0,2.0,,,,,,,Investment,other,7350000,35.0,210000.0,15.8102110072,2013,06
2013-06-20,59.0,30.0,8.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,5606580,59.0,95026.779661,15.5394516443,2013,06
2013-06-20,66.0,46.0,8.0,16.0,5.0,1983.0,3.0,7.0,3.0,Investment,other,2000000,66.0,30303.030303,14.5086582385,2013,06
2013-06-20,41.0,17.0,12.0,16.0,1.0,,1.0,8.0,,Investment,other,3000000,41.0,73170.7317073,14.91412318,2013,06
2013-06-20,41.0,27.0,2.0,,,,,,,Investment,other,4600000,41.0,112195.121951,15.3415670789,2013,06
2013-06-20,59.0,43.0,8.0,9.0,1.0,1980.0,3.0,6.0,3.0,Investment,Mar'ino,2000000,59.0,33898.3050847,14.5086582385,2013,06
2013-06-20,40.0,,12.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,3410402,40.0,85260.05,15.0423410241,2013,06
2013-06-20,40.0,,3.0,,,,,,,OwnerOccupier,Nekrasovka,4112800,40.0,102820.0,15.2296148629,2013,06
2013-06-21,37.0,,6.0,,,,,,,OwnerOccupier,Nekrasovka,3500148,37.0,94598.5945946,15.068316097,2013,06
2013-06-21,37.0,,3.0,,,,,,,OwnerOccupier,Nekrasovka,3500148,37.0,94598.5945946,15.068316097,2013,06
2013-06-21,79.0,,11.0,,,,,,,OwnerOccupier,Nekrasovka,6683688,79.0,84603.6455696,15.7151806386,2013,06
2013-06-21,46.0,30.0,2.0,,,,,,,Investment,other,7000000,46.0,152173.913043,15.7614208499,2013,06
2013-06-21,62.0,,13.0,,,,,,,OwnerOccupier,Nekrasovka,5856084,62.0,94452.9677419,15.5829918495,2013,06
2013-06-21,39.0,,17.0,,,,,,,OwnerOccupier,Nekrasovka,3754870,39.0,96278.7179487,15.1385644884,2013,06
2013-06-21,33.0,17.0,6.0,,,,,,,Investment,other,7500000,33.0,227272.727273,15.8304137118,2013,06
2013-06-21,20.0,12.0,8.0,,,,,,,Investment,Gol'janovo,990000,20.0,49500.0,13.8054612322,2013,06
2013-06-21,63.0,,11.0,,,,,,,OwnerOccupier,Nekrasovka,6426541,63.0,102008.587302,15.67594716,2013,06
2013-06-21,79.0,,8.0,,,,,,,OwnerOccupier,Nekrasovka,6683688,79.0,84603.6455696,15.7151806386,2013,06
2013-06-21,55.0,55.0,2.0,17.0,6.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3378817,55.0,61433.0363636,15.0330365022,2013,06
2013-06-22,44.0,,3.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,4415440,44.0,100350.909091,15.3006182738,2013,06
2013-06-22,45.0,21.0,,,,,,,,Investment,other,10800000,45.0,240000.0,16.1950567847,2013,06
2013-06-22,57.0,33.0,3.0,,,,,,,Investment,other,1000000,57.0,17543.8596491,13.815511558,2013,06
2013-06-22,60.0,,6.0,,,,,,,OwnerOccupier,Strogino,10485000,60.0,174750.0,16.1654563177,2013,06
2013-06-22,75.0,75.0,16.0,,,,,,,OwnerOccupier,Tekstil'shhiki,11140350,75.0,148538.0,16.2260843,2013,06
2013-06-22,60.0,,11.0,,,,,,,OwnerOccupier,Nekrasovka,5400960,60.0,90016.0,15.5020874587,2013,06
2013-06-22,54.0,32.0,10.0,12.0,1.0,2004.0,2.0,9.0,3.0,Investment,other,10300000,54.0,190740.740741,16.1476545503,2013,06
2013-06-22,38.0,,15.0,,,,,,,OwnerOccupier,Nekrasovka,4027052,38.0,105975.052632,15.2085454009,2013,06
2013-06-22,53.0,32.0,9.0,16.0,1.0,1978.0,2.0,9.0,3.0,Investment,other,9300000,53.0,175471.698113,16.0455250657,2013,06
2013-06-22,40.0,25.0,6.0,,,,,,,Investment,other,10700000,40.0,267500.0,16.1857543929,2013,06
2013-06-22,69.0,33.0,6.0,,,,,,,Investment,other,10700000,69.0,155072.463768,16.1857543929,2013,06
2013-06-24,61.0,,17.0,,,,,,,OwnerOccupier,Nekrasovka,5778018,61.0,94721.6065574,15.5695714483,2013,06
2013-06-24,68.0,,5.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,5358600,68.0,78802.9411765,15.4942134915,2013,06
2013-06-24,38.0,,7.0,,,,,,,OwnerOccupier,Nekrasovka,3622465,38.0,95328.0263158,15.1026655673,2013,06
2013-06-24,51.0,,7.0,,,,,,,OwnerOccupier,Nekrasovka,4513410,51.0,88498.2352941,15.3225637449,2013,06
2013-06-24,102.0,102.0,24.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,8167576,102.0,80074.2745098,15.91568285,2013,06
2013-06-24,53.0,31.0,10.0,,,,,,,Investment,other,12000000,53.0,226415.09434,16.3004172911,2013,06
2013-06-24,85.0,,20.0,,,,,,,OwnerOccupier,other,12112500,85.0,142500.0,16.3097486177,2013,06
2013-06-24,64.0,64.0,7.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,5645120,64.0,88205.0,15.5463021902,2013,06
2013-06-24,42.0,28.0,9.0,9.0,1.0,1970.0,2.0,6.0,2.0,Investment,other,7250000,42.0,172619.047619,15.7965121648,2013,06
2013-06-24,44.0,28.0,8.0,9.0,2.0,1968.0,2.0,5.0,3.0,Investment,other,8000000,44.0,181818.181818,15.8949522246,2013,06
2013-06-24,59.0,,20.0,,,,,,,OwnerOccupier,Mitino,9013932,59.0,152778.508475,16.0142820493,2013,06
2013-06-24,32.0,20.0,4.0,,,,,,,Investment,other,7150000,32.0,223437.5,15.7826230545,2013,06
2013-06-24,53.0,32.0,17.0,,,,,,,Investment,other,1000000,53.0,18867.9245283,13.815511558,2013,06
2013-06-24,36.0,19.0,5.0,16.0,1.0,1980.0,1.0,8.0,,Investment,other,6100000,36.0,169444.444444,15.6237994931,2013,06
2013-06-24,26.0,26.0,18.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,2956800,26.0,113723.076923,14.8996184986,2013,06
2013-06-24,40.0,40.0,6.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,3410402,40.0,85260.05,15.0423410241,2013,06
2013-06-24,71.0,71.0,6.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,5007939,71.0,70534.3521127,15.4265352109,2013,06
2013-06-24,37.0,18.0,12.0,16.0,1.0,1979.0,1.0,8.0,2.0,Investment,Strogino,6900000,37.0,186486.486486,15.7470321145,2013,06
2013-06-24,64.0,,11.0,,,,,,,OwnerOccupier,Nekrasovka,5835520,64.0,91180.0,15.5794741085,2013,06
2013-06-24,37.0,20.0,8.0,,,,,,,Investment,other,6000000,37.0,162162.162162,15.6072701939,2013,06
2013-06-24,56.0,,13.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,4411384,56.0,78774.7142857,15.2996992571,2013,06
2013-06-24,40.0,,12.0,,,,,,,OwnerOccupier,Nekrasovka,4112800,40.0,102820.0,15.2296148629,2013,06
2013-06-24,45.0,28.0,2.0,5.0,1.0,1964.0,2.0,5.0,3.0,Investment,other,6775000,45.0,150555.555556,15.7287500723,2013,06
2013-06-24,40.0,,12.0,,,,,,,OwnerOccupier,Nekrasovka,4112800,40.0,102820.0,15.2296148629,2013,06
2013-06-24,39.0,39.0,8.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3940200,39.0,101030.769231,15.1867422952,2013,06
2013-06-25,165.0,,32.0,,,,,,,OwnerOccupier,other,22597668,165.0,136955.563636,16.9333573173,2013,06
2013-06-25,41.0,18.0,4.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,4089180,41.0,99736.097561,15.2238552635,2013,06
2013-06-25,43.0,,18.0,,,,,,,OwnerOccupier,Mitino,6697852,43.0,155764.0,15.7172975852,2013,06
2013-06-25,77.0,44.0,14.0,,,,,,,Investment,Zapadnoe Degunino,11200000,77.0,145454.545455,16.2314244256,2013,06
2013-06-25,60.0,,,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,5753200,60.0,95886.6666667,15.5652669535,2013,06
2013-06-25,40.0,20.0,6.0,,,,,,,Investment,Mar'ino,5000000,40.0,125000.0,15.4249486704,2013,06
2013-06-25,35.0,35.0,22.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,4009600,35.0,114560.0,15.2042022931,2013,06
2013-06-25,54.0,,5.0,,,,,,,OwnerOccupier,Zapadnoe Degunino,5242210,54.0,97077.962963,15.4722539139,2013,06
2013-06-25,63.0,,7.0,,,,,,,OwnerOccupier,Nekrasovka,5227330,63.0,82973.4920635,15.4694113807,2013,06
2013-06-25,70.0,,12.0,,,,,,,OwnerOccupier,Nekrasovka,5856084,70.0,83658.3428571,15.5829918495,2013,06
2013-06-25,41.0,,24.0,25.0,4.0,,1.0,10.0,,OwnerOccupier,Nekrasovka,3036886,41.0,74070.3902439,14.9263435356,2013,06
2013-06-25,39.0,,4.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3850900,39.0,98741.025641,15.1638177049,2013,06
2013-06-25,38.0,18.0,25.0,,,,,,,Investment,Mar'ino,8100000,38.0,213157.894737,15.9073747431,2013,06
2013-06-25,40.0,40.0,13.0,,,,,,,OwnerOccupier,Nekrasovka,4112800,40.0,102820.0,15.2296148629,2013,06
2013-06-25,45.0,29.0,2.0,,,,,,,Investment,other,7100000,45.0,157777.777778,15.7756054829,2013,06
2013-06-25,53.0,,4.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,5942680,53.0,112126.037736,15.5976709363,2013,06
2013-06-25,64.0,64.0,22.0,,,,,,,OwnerOccupier,Nekrasovka,6064634,64.0,94759.90625,15.6179849172,2013,06
2013-06-25,37.0,19.0,13.0,,,,,,,Investment,other,5800000,37.0,156756.756757,15.5733686479,2013,06
2013-06-25,75.0,72.0,6.0,,,,,,,Investment,other,12400000,75.0,165333.333333,16.3332071112,2013,06
2013-06-25,42.0,,17.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3627911,42.0,86378.8333333,15.1041678341,2013,06
2013-06-25,59.0,31.0,10.0,,,,,,,Investment,other,10150000,59.0,172033.898305,16.132984362,2013,06
2013-06-25,35.0,16.0,6.0,,,,,,,Investment,other,7000000,35.0,200000.0,15.7614208499,2013,06
2013-06-25,53.0,53.0,4.0,,,,,,,OwnerOccupier,other,3023412,53.0,57045.509434,14.9218968837,2013,06
2013-06-25,37.0,37.0,7.0,,,,,,,OwnerOccupier,other,3853942,37.0,104160.594595,15.164607338,2013,06
2013-06-25,48.0,48.0,3.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3912300,48.0,81506.25,15.1796362499,2013,06
2013-06-25,45.0,30.0,5.0,,,,,,,Investment,other,6700000,45.0,148888.888889,15.7176182336,2013,06
2013-06-25,38.0,38.0,7.0,,,,,,,Investment,other,5700000,38.0,150000.0,15.5559769082,2013,06
2013-06-25,51.0,30.0,12.0,,,,,,,Investment,other,7800000,51.0,152941.176471,15.8696344199,2013,06
2013-06-25,106.0,,7.0,,,,,,,OwnerOccupier,Izmajlovo,17386002,106.0,164018.886792,16.6711760152,2013,06
2013-06-25,38.0,,13.0,,,,,,,OwnerOccupier,Nekrasovka,3650692,38.0,96070.8421053,15.1104275706,2013,06
2013-06-25,37.0,18.0,8.0,,,,,,,Investment,other,6400000,37.0,172972.972973,15.6718087046,2013,06
2013-06-25,78.0,43.0,1.0,17.0,1.0,1985.0,3.0,10.0,2.0,Investment,other,10500000,78.0,134615.384615,16.1668859104,2013,06
2013-06-25,49.0,27.0,8.0,,,,,,,Investment,other,7000000,49.0,142857.142857,15.7614208499,2013,06
2013-06-25,43.0,31.0,3.0,,,,,,,Investment,other,1000000,43.0,23255.8139535,13.815511558,2013,06
2013-06-25,61.0,32.0,12.0,14.0,1.0,2000.0,2.0,10.0,3.0,Investment,other,11500000,61.0,188524.590164,16.2578576803,2013,06
2013-06-25,37.0,,13.0,,,,,,,OwnerOccupier,Mitino,5898968,37.0,159431.567568,15.5902881478,2013,06
2013-06-25,26.0,26.0,7.0,,,,,,,OwnerOccupier,Tverskoe,2772000,26.0,106615.384615,14.83508,2013,06
2013-06-26,79.0,,11.0,,,,,,,OwnerOccupier,Nekrasovka,6683688,79.0,84603.6455696,15.7151806386,2013,06
2013-06-26,125.0,125.0,,,,,,,,OwnerOccupier,other,5587488,125.0,44699.904,15.5360405492,2013,06
2013-06-26,34.0,20.0,8.0,,,,,,,Investment,other,6000000,34.0,176470.588235,15.6072701939,2013,06
2013-06-26,33.0,18.0,2.0,,,,,,,Investment,other,6100000,33.0,184848.484848,15.6237994931,2013,06
2013-06-26,44.0,30.0,4.0,5.0,5.0,1962.0,2.0,5.0,2.0,Investment,other,5650000,44.0,128409.090909,15.5471662801,2013,06
2013-06-26,115.0,115.0,,,,,,,,OwnerOccupier,other,4468500,115.0,38856.5217391,15.3125635636,2013,06
2013-06-26,63.0,45.0,10.0,,,,,,,Investment,Zapadnoe Degunino,7400000,63.0,117460.31746,15.8169906933,2013,06
2013-06-26,51.0,32.0,6.0,14.0,2.0,1969.0,2.0,8.0,2.0,Investment,other,8720000,51.0,170980.392157,15.9811299106,2013,06
